Gene	CD-coefficient	Significance
ENSRNOG00000010761	0.3910391401178195	0.17900283249853294
ENSRNOG00000005825	0.2083114125390436	0.13517139210299056
ENSRNOG00000021201	0.20723075290378012	0.08551081651122527
ENSRNOG00000011438	0.13915342447589388	0.17599581256417984
ENSRNOG00000026902	0.12663536291462266	0.06385257134155697
ENSRNOG00000007637	0.11880947759852696	0.16484199677767922
ENSRNOG00000007390	0.09733931666049442	0.16131098906300406
ENSRNOG00000030019	0.09728848429685205	0.05525414518501115
ENSRNOG00000028108	0.09533016531613052	0.060224061556659714
ENSRNOG00000049560	0.09235068623992118	0.0280324766536445
ENSRNOG00000005695	0.08385861786968452	0.13251934077942767
ENSRNOG00000031420	0.08262303701319379	0.05211453606031946
ENSRNOG00000012062	0.08205763743775843	0.17193562515116023
ENSRNOG00000022523	0.0798209000402049	0.07962622924604557
ENSRNOG00000003977	0.07780171994762862	0.09175421899758525
ENSRNOG00000007946	0.07345799248478006	0.1687201694844864
ENSRNOG00000001442	0.07329915658183042	0.034184449109954815
ENSRNOG00000043098	0.07068040121670342	0.03799883594711895
ENSRNOG00000008057	0.06750948967465846	0.17017247121803047
ENSRNOG00000058186	0.06598734595911114	0.010114797135677978
ENSRNOG00000056135	0.06572155054534247	0.013713981921262164
ENSRNOG00000045811	0.06507064001179179	0.036345847856801394
ENSRNOG00000023465	0.06252707978626222	0.07572242058002732
ENSRNOG00000000521	0.059400226429730994	0.010835563660480616
ENSRNOG00000014241	0.05689883386911441	0.15363599404040645
ENSRNOG00000002934	0.056727219138504925	0.06672068289765248
ENSRNOG00000014064	0.05602773778997797	0.15538784242746023
ENSRNOG00000007081	0.05545588196923506	0.15663916304521577
ENSRNOG00000013973	0.05489255693489323	0.15624684251148724
ENSRNOG00000050869	0.05350036943460826	0.025450555216564585
ENSRNOG00000056001	0.052653671480083236	0.014006821846489825
ENSRNOG00000058388	0.05158125779923783	0.009881261587037504
ENSRNOG00000007687	0.05071068376602891	0.16560198030696408
ENSRNOG00000007467	0.05028087949875219	0.1626004571123438
ENSRNOG00000025476	0.04741198529752939	0.06824271592746833
ENSRNOG00000009797	0.04695660075492836	0.1801402011424514
ENSRNOG00000042271	0.04642762424886681	0.039781278139020215
ENSRNOG00000045636	0.04485664048547362	0.036759001666601065
ENSRNOG00000013179	0.044685100498453645	0.16346876670160032
ENSRNOG00000019549	0.0435449087845067	0.10108676754367124
ENSRNOG00000016592	0.04073038984796358	0.13065341932539093
ENSRNOG00000056596	0.039847804710736484	0.012822344151316112
ENSRNOG00000042960	0.039827711519311866	0.03830921682365174
ENSRNOG00000031814	0.03914862770435831	0.051281264844109
ENSRNOG00000057347	0.03768904415056413	0.011565264539114661
ENSRNOG00000033162	0.037285324774121074	0.048637823061292385
ENSRNOG00000021403	0.03546646234562664	0.08409431705845094
ENSRNOG00000026293	0.034611988151605516	0.06549851372172144
ENSRNOG00000015036	0.03365390054134744	0.14584791549436754
ENSRNOG00000053766	0.03336056078351983	0.018902301579019176
ENSRNOG00000015441	0.03285090964847643	0.14193529787963005
ENSRNOG00000019018	0.032762959804959434	0.10631119367827141
ENSRNOG00000002930	0.032439584786360214	0.0666202909832165
ENSRNOG00000015310	0.03127541140530972	0.1431224942342622
ENSRNOG00000002896	0.03087806335157243	0.06566254952215048
ENSRNOG00000019622	0.030648232393755387	0.10035556825037317
ENSRNOG00000017093	0.029676881475884542	0.12531719363754473
ENSRNOG00000003984	0.02947800600655256	0.09200216379875284
ENSRNOG00000016281	0.02928669155871731	0.13410814026216944
ENSRNOG00000013452	0.02915326144963619	0.16096460993782336
ENSRNOG00000053452	0.02906748798253365	0.019544851411508524
ENSRNOG00000020433	0.02809198343728689	0.09282648135379012
ENSRNOG00000011881	0.027860264933246143	0.17330880156849127
ENSRNOG00000005492	0.027242827511699142	0.12887017958855293
ENSRNOG00000057078	0.026066082986355786	0.012035596314923125
ENSRNOG00000019584	0.025795398863495016	0.10071193750483226
ENSRNOG00000004626	0.025568916964624426	0.1092317919255786
ENSRNOG00000024689	0.025429134856028913	0.07134707479011426
ENSRNOG00000014378	0.02539209832019091	0.15216135404500164
ENSRNOG00000014765	0.02456741168929665	0.1483071164514661
ENSRNOG00000013683	0.024112904614217546	0.15899347784056178
ENSRNOG00000002093	0.02405172462445868	0.047623895420123005
ENSRNOG00000017801	0.02383842024165513	0.11868269208471816
ENSRNOG00000016752	0.023818710256424406	0.12887510869436697
ENSRNOG00000010645	0.023804894000415123	0.1793914878021503
ENSRNOG00000033217	0.023378948791869976	0.04853147086288523
ENSRNOG00000013720	0.023340948630795517	0.15869577537157942
ENSRNOG00000004284	0.023326149265761542	0.10011133234365537
ENSRNOG00000034234	0.023100849188526715	0.046576398393942564
ENSRNOG00000038047	0.022932422107036693	0.04317632138814553
ENSRNOG00000019500	0.02289516577381058	0.10149800609312848
ENSRNOG00000028404	0.02287558300444389	0.05944441993529481
ENSRNOG00000020020	0.02239050538630754	0.09663137016795142
ENSRNOG00000033609	0.022283976814567705	0.0477823102813022
ENSRNOG00000014205	0.022192777448854506	0.15396459501123733
ENSRNOG00000034066	0.022002342775496068	0.04690826900063283
ENSRNOG00000002045	0.021618679637958882	0.04658144045440922
ENSRNOG00000017765	0.02155964920593775	0.1190070778694517
ENSRNOG00000008936	0.021378344852413935	0.17740867719607356
ENSRNOG00000056836	0.020986668666926077	0.012415505562606288
ENSRNOG00000001189	0.02077766035199224	0.026706302923584613
ENSRNOG00000036701	0.020630434099165044	0.04545689628052685
ENSRNOG00000019147	0.019870321603865922	0.10508850125693125
ENSRNOG00000042838	0.01937239148364715	0.03855896446392748
ENSRNOG00000000940	0.018949872798190322	0.019780467297589612
ENSRNOG00000010748	0.01842959589047491	0.17905436229197957
ENSRNOG00000007726	0.01793866757544605	0.16602962239706734
ENSRNOG00000018911	0.017837797047439798	0.10742967252311497
ENSRNOG00000020770	0.017525321560734993	0.08958986889680742
ENSRNOG00000055226	0.01677713094729792	0.015612471876078171
ENSRNOG00000049918	0.016308068453483236	0.027433183667170513
ENSRNOG00000016961	0.01626950270947253	0.126714187110597
ENSRNOG00000015033	0.016223593313773932	0.14588734572929618
ENSRNOG00000004672	0.016164316311220738	0.1104471256545119
ENSRNOG00000016166	0.015986879904658406	0.13554686372907276
ENSRNOG00000016423	0.015949967075134474	0.13241759202029846
ENSRNOG00000013859	0.015912054644936453	0.15738204849653065
ENSRNOG00000020817	0.015908004779909293	0.08915632469292223
ENSRNOG00000004687	0.015797176963794218	0.11100468264611524
ENSRNOG00000002488	0.015446455406179284	0.057112126216425814
ENSRNOG00000021750	0.015401273460217937	0.0825843056033091
ENSRNOG00000012074	0.015370127839330018	0.1718771470213059
ENSRNOG00000010635	0.015325793596383122	0.1794183848809877
ENSRNOG00000057221	0.014898537373805715	0.011780981337218166
ENSRNOG00000030700	0.014896119589642846	0.0536200521808996
ENSRNOG00000004280	0.014847216507193745	0.09991424155451312
ENSRNOG00000014297	0.014763920081105462	0.15305500901335184
ENSRNOG00000025383	0.014638707127792253	0.06857810399795572
ENSRNOG00000015468	0.014619707613631657	0.14167806039132952
ENSRNOG00000047551	0.014611575640012706	0.03226297940819889
ENSRNOG00000003223	0.014421489192130876	0.07407716651585672
ENSRNOG00000017212	0.014327431265500058	0.12413654018596704
ENSRNOG00000053362	0.014199988923102261	0.019759829916628835
ENSRNOG00000018796	0.014186982506654573	0.10855222877653836
ENSRNOG00000012886	0.014129373296185145	0.1656324215750703
ENSRNOG00000006305	0.01408896152597623	0.14303928233167684
ENSRNOG00000017819	0.014077289159640693	0.11853015923754967
ENSRNOG00000017808	0.013959344659137594	0.11860642126315735
ENSRNOG00000029941	0.013759991106746925	0.05543215614612518
ENSRNOG00000046257	0.013656795071672468	0.035284780076523026
ENSRNOG00000016848	0.013433002773155981	0.1279589056421973
ENSRNOG00000007393	0.013282814904276187	0.16140318734732365
ENSRNOG00000011751	0.013114591179010955	0.17409123593101306
ENSRNOG00000026912	0.013024248276705947	0.06380201493191484
ENSRNOG00000004972	0.012978098879111664	0.11771871245624418
ENSRNOG00000018745	0.012921731366443439	0.10912438278671727
ENSRNOG00000012782	0.012908519913405641	0.1666004116547124
ENSRNOG00000013166	0.01280658563378837	0.16362836803747288
ENSRNOG00000007387	0.012534147322552315	0.1612801646559562
ENSRNOG00000007830	0.01252884016328918	0.16736027679502546
ENSRNOG00000019383	0.012526196277420501	0.10266454548587306
ENSRNOG00000013013	0.012511796686139423	0.1646642150892706
ENSRNOG00000021259	0.012305303015361212	0.08494546171115491
ENSRNOG00000056940	0.012304207308636277	0.012284575786956187
ENSRNOG00000012536	0.012131217657694775	0.1685815015432895
ENSRNOG00000001414	0.012129813768190096	0.03306443308961341
ENSRNOG00000003300	0.012121142044120733	0.07627595890667939
ENSRNOG00000054344	0.01208572449814436	0.017577823187422625
ENSRNOG00000020811	0.01205760371078627	0.08920626837223289
ENSRNOG00000014964	0.012017192274088099	0.1464784233295015
ENSRNOG00000043866	0.011819598769593364	0.037105908574035285
ENSRNOG00000029330	0.011795191205711363	0.056913796996571286
ENSRNOG00000017610	0.011495347420312321	0.12036522124950344
ENSRNOG00000004964	0.011451643968975952	0.11747790756249442
ENSRNOG00000008049	0.011253098243762078	0.16999209876507423
ENSRNOG00000061768	0.011176361462513702	0.0011795486887776763
ENSRNOG00000000439	0.01114719030648609	0.008456484088944009
ENSRNOG00000005659	0.011126247202289632	0.13193664392468904
ENSRNOG00000017905	0.011043527865982049	0.11757842007771391
ENSRNOG00000015591	0.010952152368177289	0.14049002843525787
ENSRNOG00000053691	0.010951443439898378	0.019052133311946773
ENSRNOG00000020904	0.010917272473387144	0.08830968856468258
ENSRNOG00000000907	0.010818018892094028	0.018905144928644358
ENSRNOG00000008829	0.010815152200711407	0.17677382771103278
ENSRNOG00000013484	0.010811649799868182	0.16070933188239073
ENSRNOG00000002926	0.010680488064572705	0.0665197854663742
ENSRNOG00000015078	0.010598062532942048	0.14549304811374347
ENSRNOG00000014215	0.010581673474848457	0.15386794733462583
ENSRNOG00000019688	0.010560667899713319	0.09973327311861796
ENSRNOG00000000158	0.0104618518137439	0.0033787044576890387
ENSRNOG00000042189	0.010432095852679641	0.03998442384573875
ENSRNOG00000033433	0.010346654992188382	0.048166823905986034
ENSRNOG00000019846	0.01026010349132179	0.09829980663461235
ENSRNOG00000018369	0.010184589131681751	0.11293674073994137
ENSRNOG00000005271	0.010117797971213488	0.12388258639924032
ENSRNOG00000016356	0.010077344167212945	0.13326232394994642
ENSRNOG00000019742	0.010040864066562972	0.0991657847188977
ENSRNOG00000033765	0.010021217109353801	0.0474165829657095
ENSRNOG00000055365	0.009990592921270709	0.015333911966313951
ENSRNOG00000001030	0.009809653185012365	0.021836789062741054
ENSRNOG00000009565	0.009744373300896713	0.1797890564886386
ENSRNOG00000029028	0.009721579374169512	0.0577146944449235
ENSRNOG00000010588	0.009715603575099234	0.17957425441755293
ENSRNOG00000019791	0.009675143228460383	0.09872342398739542
ENSRNOG00000033615	0.009671406820614337	0.04776304794844988
ENSRNOG00000017243	0.009566904909527944	0.12382737202125166
ENSRNOG00000015385	0.009549189706273924	0.1425883550467552
ENSRNOG00000038106	0.009420661082396822	0.043078949448356996
ENSRNOG00000032871	0.009420611389459472	0.04924053963204722
ENSRNOG00000016021	0.009250754933717367	0.13686951677973325
ENSRNOG00000015736	0.00921875905627851	0.1391241154824137
ENSRNOG00000002342	0.009068727699540624	0.05383069844775998
ENSRNOG00000021919	0.009045139443329834	0.08168812234422096
ENSRNOG00000020938	0.009031997606374534	0.08802871744109297
ENSRNOG00000004282	0.009020927945475016	0.1000126507191724
ENSRNOG00000013583	0.0089561286326457	0.15986450668375146
ENSRNOG00000017414	0.008955525882353635	0.12232367815633716
ENSRNOG00000034198	0.00893237404781039	0.04664266676313089
ENSRNOG00000030954	0.008814308098971916	0.053142056050253905
ENSRNOG00000006877	0.008765573606933605	0.1527618609906115
ENSRNOG00000003809	0.008756701903758747	0.0871895709788701
ENSRNOG00000010131	0.008739421157992295	0.18025517558834556
ENSRNOG00000045941	0.00870435327336878	0.036068632579771664
ENSRNOG00000005424	0.008634375137451713	0.12767506170338155
ENSRNOG00000049025	0.008563164166988385	0.029114029662487106
ENSRNOG00000021138	0.008555091993207432	0.08607883792001292
ENSRNOG00000011800	0.008490330925717358	0.17380300637248375
ENSRNOG00000003088	0.008391792021309323	0.07049676432140517
ENSRNOG00000032238	0.008390706420437403	0.050596494028196215
ENSRNOG00000011501	0.008365808525201544	0.17559518518335698
ENSRNOG00000019465	0.008359379557274985	0.10189215845907379
ENSRNOG00000030625	0.008294065729817671	0.053791414247435054
ENSRNOG00000045649	0.008269975220158066	0.03669022472129879
ENSRNOG00000032798	0.008189317280708146	0.04939720098219336
ENSRNOG00000004839	0.008109847122374787	0.11497561388046275
ENSRNOG00000027839	0.008028872912290446	0.06109462728804704
ENSRNOG00000000451	0.00793718723913027	0.008674818559609884
ENSRNOG00000033663	0.007899646533925404	0.04765685544756193
ENSRNOG00000001222	0.007756307468866876	0.027755448577399016
ENSRNOG00000016299	0.007680093122997277	0.13389167140251607
ENSRNOG00000000321	0.00764635996311033	0.0064748878518005116
ENSRNOG00000008965	0.007637929581763255	0.17757386456996269
ENSRNOG00000002680	0.007590451507646682	0.060808017219387486
ENSRNOG00000007114	0.007556653217711313	0.15724152679277317
ENSRNOG00000003256	0.0075383674200090066	0.07505404196337853
ENSRNOG00000001607	0.007535416350807725	0.0372009347645055
ENSRNOG00000058909	0.0075117211534777685	0.009176865701422288
ENSRNOG00000017354	0.007498261468051895	0.12280498982244847
ENSRNOG00000004417	0.0074909880677994315	0.1036375834269106
ENSRNOG00000019937	0.007400929190063017	0.09752527386617582
ENSRNOG00000001470	0.007393165572232545	0.034870820289907234
ENSRNOG00000019659	0.007392672303073633	0.10003528099803438
ENSRNOG00000028063	0.007380768819423567	0.06040226705053586
ENSRNOG00000010161	0.007326038233179493	0.18023831776603516
ENSRNOG00000008012	0.007307718079191085	0.16949390428092723
ENSRNOG00000010549	0.007186038606430881	0.17965166793288045
ENSRNOG00000019536	0.007151350460610232	0.10114036598537679
ENSRNOG00000001149	0.007151149966773901	0.02537265151016592
ENSRNOG00000011648	0.007123061040127039	0.174694398116508
ENSRNOG00000015318	0.00711595424679723	0.1431027126687468
ENSRNOG00000028436	0.007098285804056144	0.05935071267375425
ENSRNOG00000031445	0.007075817832897728	0.0520332015308379
ENSRNOG00000016949	0.007051845417744972	0.12685018713573004
ENSRNOG00000049906	0.007021057096372737	0.02746402847534779
ENSRNOG00000015205	0.007018081447728268	0.14424943262726714
ENSRNOG00000000172	0.0069360806931494925	0.003994501742173074
ENSRNOG00000061857	0.006890882105019301	0.0008284630177419761
ENSRNOG00000047605	0.006863119071777926	0.032115829288072995
ENSRNOG00000049681	0.006826263292140084	0.02783265701168358
ENSRNOG00000016254	0.006816333840809324	0.1344822113210956
ENSRNOG00000028448	0.006765734249171236	0.05930388169027434
ENSRNOG00000014350	0.006757963429755615	0.15253087917326436
ENSRNOG00000029260	0.006746734362404492	0.05707311138845372
ENSRNOG00000013090	0.00671326201572613	0.16410479842761705
ENSRNOG00000012864	0.006694010224433897	0.16585492102637767
ENSRNOG00000013231	0.006647178437782201	0.163077057846295
ENSRNOG00000008830	0.006625485597410655	0.17678606069697342
ENSRNOG00000056153	0.006568384466177961	0.013675719512618811
ENSRNOG00000012868	0.006556967423053019	0.16580363649392232
ENSRNOG00000022066	0.0065460408097580206	0.08131307996581894
ENSRNOG00000013737	0.006544537512324269	0.1585464309484737
ENSRNOG00000001297	0.006538618048580933	0.03014863765533214
ENSRNOG00000043304	0.006538079226419427	0.03754896836395216
ENSRNOG00000030871	0.006494163515999498	0.053279801661547
ENSRNOG00000023226	0.0064824339929253644	0.07677708239609204
ENSRNOG00000008602	0.0064735335391470986	0.17528750534100854
ENSRNOG00000016684	0.006462421337965668	0.12967573391675025
ENSRNOG00000019342	0.006459283331349618	0.10309681764262646
ENSRNOG00000012748	0.006428399821076296	0.1669016139191022
ENSRNOG00000055293	0.006421114188747261	0.015483913326580279
ENSRNOG00000061424	0.006417744699809262	0.0020472190518364686
ENSRNOG00000033261	0.006386199593173414	0.04846401861419947
ENSRNOG00000005067	0.006382766266693957	0.11969811608589667
ENSRNOG00000006204	0.006368697913429821	0.1417153664924135
ENSRNOG00000007905	0.0063611821862989545	0.1682457532260815
ENSRNOG00000006787	0.006344155572238348	0.15109858025360898
ENSRNOG00000014162	0.0062688877991754184	0.15446672808167722
ENSRNOG00000001404	0.006236892052330207	0.03286918320483816
ENSRNOG00000000561	0.006219441286728659	0.01169879818629395
ENSRNOG00000050578	0.006211799809289718	0.02598780327351613
ENSRNOG00000010653	0.00616186587134427	0.17936458472316114
ENSRNOG00000032788	0.0061546220791748665	0.04940697632808089
ENSRNOG00000020298	0.006132751109010117	0.09420171098435193
ENSRNOG00000015644	0.006115266830788012	0.13995556359219286
ENSRNOG00000015845	0.006104198639664151	0.13831274492156986
ENSRNOG00000002210	0.006071489789115386	0.050881992837434
ENSRNOG00000025994	0.006043070264068216	0.06648439780679982
ENSRNOG00000004575	0.006031094386573518	0.10800466916305274
ENSRNOG00000025527	0.006027260611343094	0.0680024534372633
ENSRNOG00000056870	0.006008951684661762	0.01236321204369173
ENSRNOG00000019322	0.006002817660484385	0.10331314008871001
ENSRNOG00000014713	0.005990496842504191	0.14875859924808277
ENSRNOG00000045998	0.0059867347855744	0.035897575628470624
ENSRNOG00000014739	0.005959958580962304	0.14856236432063158
ENSRNOG00000008697	0.005941037404520658	0.1760678765450213
ENSRNOG00000014828	0.005935489693936536	0.14781613891926293
ENSRNOG00000007607	0.005935207787657212	0.16453948897866702
ENSRNOG00000030644	0.00591558102986284	0.05371634746916876
ENSRNOG00000015019	0.005854036503159625	0.14604500727529385
ENSRNOG00000001982	0.0058540176508725264	0.04540690092443364
ENSRNOG00000019943	0.005820333748958493	0.09747258281771543
ENSRNOG00000034237	0.005751046559870368	0.04655748543539062
ENSRNOG00000029980	0.00567825497963275	0.05535427197739218
ENSRNOG00000011517	0.005578178414794622	0.175492637462545
ENSRNOG00000007744	0.005574836467438199	0.16626679984130052
ENSRNOG00000027742	0.0055299083848317524	0.061310770912245904
ENSRNOG00000004049	0.005528430436852403	0.09364919665955232
ENSRNOG00000001120	0.005523585860671691	0.02459418355986586
ENSRNOG00000009754	0.005514867551074787	0.1800937432784115
ENSRNOG00000000645	0.005502321866482773	0.013690324485709698
ENSRNOG00000050997	0.005485778576931521	0.02520660359712934
ENSRNOG00000018109	0.005447290872106665	0.11551425443817243
ENSRNOG00000012019	0.005444720339690703	0.17226754490684404
ENSRNOG00000003721	0.00544006671938988	0.08476516101438769
ENSRNOG00000004311	0.005437340747438099	0.1010017614390768
ENSRNOG00000001277	0.005271267076093006	0.029628000088931454
ENSRNOG00000015346	0.005259018330247504	0.1428455647992397
ENSRNOG00000055672	0.005255537797484517	0.014631667892234357
ENSRNOG00000004111	0.005244908150085422	0.09520129583218823
ENSRNOG00000057153	0.005201454157531058	0.011880236115388132
ENSRNOG00000006865	0.005180019287219414	0.15250294820424826
ENSRNOG00000014613	0.005170954533885273	0.14993416410513233
ENSRNOG00000012186	0.005141413991116296	0.1710618548319645
ENSRNOG00000034093	0.005104043319399516	0.046841693018582986
ENSRNOG00000046834	0.005102240664815184	0.03401507822975691
